CityName,CityCode,MSOAName,MSOACode,Value,LowerConfidenceInterval,UpperConfidenceInterval,Gender
Plymouth,J01000072,Plymouth 026,E02003147,51.5,50.1,52.9,Male
Plymouth,J01000072,Plymouth 026,E02003147,53.6,52.2,54.9,Female
Plymouth,J01000072,Plymouth 027,E02003148,53.9,52.4,55.3,Male
Plymouth,J01000072,Plymouth 027,E02003148,57.9,56.3,59.4,Female
Plymouth,J01000072,Plymouth 028,E02003149,56.8,55.4,58.2,Male
Plymouth,J01000072,Plymouth 028,E02003149,58.1,56.7,59.6,Female
Plymouth,J01000072,Plymouth 029,E02003150,55.5,54.2,56.8,Male
Plymouth,J01000072,Plymouth 029,E02003150,57.9,56.6,59.3,Female
Plymouth,J01000072,Plymouth 030,E02003151,67.0,65.2,68.8,Male
Plymouth,J01000072,Plymouth 030,E02003151,69.0,67.9,70.1,Female
Plymouth,J01000072,Plymouth 031,E02003152,65.9,64.6,67.2,Male
Plymouth,J01000072,Plymouth 031,E02003152,67.2,66.1,68.3,Female
Plymouth,J01000072,Plymouth 032,E02003153,67.4,65.9,68.8,Male
Plymouth,J01000072,Plymouth 032,E02003153,68.3,66.9,69.7,Female
Plymouth,J01000072,South Hams 001,E02004189,66.7,65.1,68.2,Male
Plymouth,J01000072,South Hams 001,E02004189,68.4,67.1,69.8,Female
Portsmouth,J01000074,Portsmouth 001,E02003524,56.9,55.5,58.4,Male
Portsmouth,J01000074,Portsmouth 001,E02003524,56.3,55.0,57.6,Female
Portsmouth,J01000074,Portsmouth 002,E02003525,56.3,54.6,57.9,Male
Portsmouth,J01000074,Portsmouth 002,E02003525,57.9,56.4,59.4,Female
Portsmouth,J01000074,Portsmouth 003,E02003526,70.3,69.1,71.5,Male
Portsmouth,J01000074,Portsmouth 003,E02003526,70.5,69.4,71.7,Female
Portsmouth,J01000074,Portsmouth 004,E02003527,64.7,62.9,66.4,Male
Portsmouth,J01000074,Portsmouth 004,E02003527,65.6,64.1,67.1,Female
Portsmouth,J01000074,Portsmouth 006,E02003529,66.2,64.7,67.6,Male
Portsmouth,J01000074,Portsmouth 006,E02003529,67.8,66.4,69.2,Female
Portsmouth,J01000074,Portsmouth 007,E02003530,62.3,61.0,63.6,Male
Portsmouth,J01000074,Portsmouth 007,E02003530,65.1,63.8,66.4,Female
Portsmouth,J01000074,Portsmouth 008,E02003531,67.6,66.1,69.1,Male
Portsmouth,J01000074,Portsmouth 008,E02003531,68.4,67.1,69.6,Female
Portsmouth,J01000074,Portsmouth 009,E02003532,63.2,61.8,64.5,Male
Portsmouth,J01000074,Portsmouth 009,E02003532,63.6,62.1,65.0,Female
Portsmouth,J01000074,Portsmouth 010,E02003533,59.3,57.9,60.7,Male
Portsmouth,J01000074,Portsmouth 010,E02003533,62.0,60.4,63.5,Female
Portsmouth,J01000074,Portsmouth 011,E02003534,65.3,63.8,66.7,Male
Portsmouth,J01000074,Portsmouth 011,E02003534,65.1,63.7,66.5,Female
Portsmouth,J01000074,Portsmouth 012,E02003535,61.2,59.7,62.7,Male
Portsmouth,J01000074,Portsmouth 012,E02003535,64.9,63.5,66.3,Female
Portsmouth,J01000074,Portsmouth 013,E02003536,52.5,51.1,53.9,Male
Portsmouth,J01000074,Portsmouth 013,E02003536,55.3,54.1,56.6,Female
Portsmouth,J01000074,Portsmouth 014,E02003537,64.2,62.9,65.5,Male
Portsmouth,J01000074,Portsmouth 014,E02003537,64.9,63.7,66.2,Female
Portsmouth,J01000074,Portsmouth 015,E02003538,59.2,57.9,60.4,Male
Portsmouth,J01000074,Portsmouth 015,E02003538,60.6,59.4,61.8,Female
Portsmouth,J01000074,Portsmouth 016,E02003539,54.0,52.9,55.1,Male
Portsmouth,J01000074,Portsmouth 016,E02003539,54.2,52.9,55.4,Female
Portsmouth,J01000074,Portsmouth 017,E02003540,64.0,62.7,65.3,Male
Portsmouth,J01000074,Portsmouth 017,E02003540,65.7,64.6,66.8,Female
Portsmouth,J01000074,Portsmouth 018,E02003541,53.5,52.2,54.7,Male
Portsmouth,J01000074,Portsmouth 018,E02003541,57.1,55.8,58.4,Female
Portsmouth,J01000074,Portsmouth 019,E02003542,62.6,61.2,64.1,Male
Portsmouth,J01000074,Portsmouth 019,E02003542,64.5,63.0,66.0,Female
Portsmouth,J01000074,Portsmouth 020,E02003543,62.6,60.9,64.3,Male
Portsmouth,J01000074,Portsmouth 020,E02003543,65.1,63.4,66.7,Female
Portsmouth,J01000074,Portsmouth 021,E02003544,62.7,61.0,64.4,Male
Portsmouth,J01000074,Portsmouth 021,E02003544,65.9,64.5,67.4,Female
Portsmouth,J01000074,Portsmouth 022,E02003545,62.4,60.8,64.0,Male
Portsmouth,J01000074,Portsmouth 022,E02003545,65.6,64.2,67.0,Female
Portsmouth,J01000074,Portsmouth 023,E02003546,65.2,63.7,66.6,Male
Portsmouth,J01000074,Portsmouth 023,E02003546,67.1,65.9,68.4,Female
Portsmouth,J01000074,Portsmouth 024,E02003547,68.0,66.6,69.3,Male
Portsmouth,J01000074,Portsmouth 024,E02003547,69.4,67.8,70.9,Female
Portsmouth,J01000074,Portsmouth 025,E02003548,64.8,63.3,66.2,Male
Portsmouth,J01000074,Portsmouth 025,E02003548,67.0,65.6,68.3,Female
Portsmouth,J01000074,Fareham 010,E02004736,68.5,67.0,70.0,Male
Portsmouth,J01000074,Fareham 010,E02004736,69.4,67.9,70.9,Female
Portsmouth,J01000074,Fareham 012,E02004738,66.0,64.7,67.4,Male
Portsmouth,J01000074,Fareham 012,E02004738,67.2,66.1,68.4,Female
Portsmouth,J01000074,Portsmouth 026,E02006821,68.9,67.5,70.3,Male
Portsmouth,J01000074,Portsmouth 026,E02006821,68.9,67.3,70.4,Female
Preston,J01000075,Preston 003,E02005255,68.7,67.5,69.9,Male
Preston,J01000075,Preston 003,E02005255,69.5,68.0,70.9,Female
Preston,J01000075,Preston 004,E02005256,65.0,63.5,66.5,Male
Preston,J01000075,Preston 004,E02005256,64.9,63.5,66.3,Female
Preston,J01000075,Preston 005,E02005257,56.0,54.6,57.4,Male
Preston,J01000075,Preston 005,E02005257,58.3,56.9,59.6,Female
Preston,J01000075,Preston 006,E02005258,66.0,64.8,67.2,Male
Preston,J01000075,Preston 006,E02005258,66.2,64.8,67.7,Female
Preston,J01000075,Preston 007,E02005259,59.5,58.3,60.8,Male
Preston,J01000075,Preston 007,E02005259,58.2,56.9,59.4,Female
Preston,J01000075,Preston 008,E02005260,65.6,64.3,66.9,Male
Preston,J01000075,Preston 008,E02005260,67.3,65.8,68.8,Female
Preston,J01000075,Preston 009,E02005261,53.4,52.3,54.6,Male
Preston,J01000075,Preston 009,E02005261,55.4,54.3,56.6,Female
Preston,J01000075,Preston 010,E02005262,65.3,63.4,67.2,Male
Preston,J01000075,Preston 010,E02005262,66.8,65.2,68.4,Female
Preston,J01000075,Preston 011,E02005263,55.1,53.6,56.6,Male
Preston,J01000075,Preston 011,E02005263,56.3,54.8,57.8,Female
Preston,J01000075,Preston 012,E02005264,59.5,58.2,60.8,Male
Preston,J01000075,Preston 012,E02005264,60.2,58.9,61.5,Female
Preston,J01000075,Preston 013,E02005265,58.8,57.5,60.1,Male
Preston,J01000075,Preston 013,E02005265,61.3,60.2,62.4,Female
Preston,J01000075,Preston 014,E02005266,52.3,50.9,53.7,Male
Preston,J01000075,Preston 014,E02005266,52.4,51.0,53.9,Female
Preston,J01000075,Preston 015,E02005267,52.8,51.1,54.5,Male
Preston,J01000075,Preston 015,E02005267,51.3,49.6,53.1,Female
Preston,J01000075,Preston 016,E02005268,56.8,55.4,58.2,Male
Preston,J01000075,Preston 016,E02005268,56.8,55.6,58.0,Female
Preston,J01000075,Preston 017,E02005269,53.2,51.9,54.6,Male
Preston,J01000075,Preston 017,E02005269,56.0,54.7,57.3,Female
Salford,J01000080,Salford 010,E02001166,60.9,59.5,62.4,Male
Salford,J01000080,Salford 010,E02001166,64.3,62.7,65.9,Female
Salford,J01000080,Salford 011,E02001167,60.5,59.1,61.9,Male
Salford,J01000080,Salford 011,E02001167,62.2,60.6,63.7,Female
Salford,J01000080,Salford 016,E02001172,51.3,50.3,52.3,Male
Salford,J01000080,Salford 016,E02001172,54.2,53.2,55.2,Female
Salford,J01000080,Salford 017,E02001173,50.1,48.8,51.4,Male
Salford,J01000080,Salford 017,E02001173,53.0,51.7,54.4,Female
Salford,J01000080,Salford 018,E02001174,61.6,60.2,63.0,Male
Salford,J01000080,Salford 018,E02001174,62.6,61.2,64.1,Female
Salford,J01000080,Salford 021,E02001177,56.8,55.6,57.9,Male
Salford,J01000080,Salford 021,E02001177,58.9,57.8,59.9,Female
Salford,J01000080,Salford 022,E02001178,53.0,51.4,54.7,Male
Salford,J01000080,Salford 022,E02001178,55.4,53.9,57.0,Female
Salford,J01000080,Salford 023,E02001179,54.7,53.0,56.4,Male
Salford,J01000080,Salford 023,E02001179,58.1,56.7,59.5,Female
Salford,J01000080,Salford 024,E02001180,46.3,44.7,47.9,Male
Salford,J01000080,Salford 024,E02001180,50.7,48.9,52.6,Female
Salford,J01000080,Salford 028,E02001184,55.8,54.4,57.1,Male
Salford,J01000080,Salford 028,E02001184,55.4,54.1,56.7,Female
Sheffield,J01000082,Rotherham 025,E02001602,62.3,61.0,63.7,Male
Sheffield,J01000082,Rotherham 025,E02001602,62.7,61.4,63.9,Female
Sheffield,J01000082,Sheffield 005,E02001615,66.2,64.5,67.8,Male
Sheffield,J01000082,Sheffield 005,E02001615,67.1,66.0,68.3,Female
Sheffield,J01000082,Sheffield 006,E02001616,58.2,56.7,59.7,Male
Sheffield,J01000082,Sheffield 006,E02001616,60.1,58.4,61.7,Female
Sheffield,J01000082,Sheffield 007,E02001617,53.2,51.7,54.7,Male
Sheffield,J01000082,Sheffield 007,E02001617,54.5,52.8,56.1,Female
Sheffield,J01000082,Sheffield 009,E02001619,54.6,53.4,55.7,Male
Sheffield,J01000082,Sheffield 009,E02001619,56.0,54.8,57.2,Female
Sheffield,J01000082,Sheffield 010,E02001620,55.0,53.5,56.6,Male
Sheffield,J01000082,Sheffield 010,E02001620,55.3,53.8,56.8,Female
Sheffield,J01000082,Sheffield 011,E02001621,54.3,52.7,55.9,Male
Sheffield,J01000082,Sheffield 011,E02001621,56.8,55.2,58.3,Female
Sheffield,J01000082,Sheffield 012,E02001622,57.5,56.4,58.7,Male
Sheffield,J01000082,Sheffield 012,E02001622,58.6,57.4,59.7,Female
Sheffield,J01000082,Sheffield 013,E02001623,52.5,51.2,53.8,Male
Sheffield,J01000082,Sheffield 013,E02001623,53.9,52.7,55.1,Female
Sheffield,J01000082,Sheffield 014,E02001624,59.4,58.0,60.9,Male
Sheffield,J01000082,Sheffield 014,E02001624,59.4,58.2,60.6,Female
Sheffield,J01000082,Sheffield 015,E02001625,54.9,53.7,56.1,Male
Sheffield,J01000082,Sheffield 015,E02001625,55.2,53.9,56.4,Female
Sheffield,J01000082,Sheffield 016,E02001626,64.4,62.8,66.1,Male
Sheffield,J01000082,Sheffield 016,E02001626,66.0,64.4,67.5,Female
Sheffield,J01000082,Sheffield 017,E02001627,59.1,57.4,60.7,Male
Sheffield,J01000082,Sheffield 017,E02001627,61.2,59.7,62.8,Female
Sheffield,J01000082,Sheffield 018,E02001628,54.0,52.3,55.7,Male
Sheffield,J01000082,Sheffield 018,E02001628,53.3,51.8,54.8,Female
Sheffield,J01000082,Sheffield 019,E02001629,53.9,52.6,55.3,Male
Sheffield,J01000082,Sheffield 019,E02001629,54.8,53.3,56.3,Female
Sheffield,J01000082,Sheffield 020,E02001630,56.5,55.1,57.9,Male
Sheffield,J01000082,Sheffield 020,E02001630,55.4,54.1,56.6,Female
Sheffield,J01000082,Sheffield 021,E02001631,64.0,62.8,65.3,Male
Sheffield,J01000082,Sheffield 021,E02001631,64.6,63.2,66.0,Female
Sheffield,J01000082,Sheffield 022,E02001632,53.0,51.8,54.1,Male
Sheffield,J01000082,Sheffield 022,E02001632,52.5,51.4,53.6,Female
Sheffield,J01000082,Sheffield 023,E02001633,67.1,65.6,68.5,Male
Sheffield,J01000082,Sheffield 023,E02001633,67.6,66.5,68.8,Female
Sheffield,J01000082,Sheffield 024,E02001634,63.2,62.0,64.3,Male
Sheffield,J01000082,Sheffield 024,E02001634,65.3,64.0,66.6,Female
Sheffield,J01000082,Sheffield 025,E02001635,60.9,59.0,62.8,Male
Sheffield,J01000082,Sheffield 025,E02001635,62.8,61.4,64.3,Female
Sheffield,J01000082,Sheffield 026,E02001636,53.9,52.7,55.1,Male
Sheffield,J01000082,Sheffield 026,E02001636,56.4,55.2,57.6,Female
Sheffield,J01000082,Sheffield 027,E02001637,53.2,51.8,54.6,Male
Sheffield,J01000082,Sheffield 027,E02001637,50.8,49.4,52.3,Female
Sheffield,J01000082,Sheffield 028,E02001638,61.1,59.0,63.3,Male
Sheffield,J01000082,Sheffield 028,E02001638,64.3,62.0,66.7,Female
Sheffield,J01000082,Sheffield 029,E02001639,64.9,63.1,66.7,Male
Sheffield,J01000082,Sheffield 029,E02001639,64.9,63.0,66.9,Female
Sheffield,J01000082,Sheffield 030,E02001640,60.3,58.0,62.6,Male
Sheffield,J01000082,Sheffield 030,E02001640,63.8,61.5,66.1,Female
Sheffield,J01000082,Sheffield 032,E02001642,59.3,58.2,60.5,Male
Sheffield,J01000082,Sheffield 032,E02001642,59.9,58.6,61.2,Female
Sheffield,J01000082,Sheffield 033,E02001643,70.0,68.4,71.5,Male
Sheffield,J01000082,Sheffield 033,E02001643,71.3,69.6,73.1,Female
Sheffield,J01000082,Sheffield 036,E02001646,68.0,66.3,69.7,Male
Sheffield,J01000082,Sheffield 036,E02001646,66.7,65.2,68.3,Female
Sheffield,J01000082,Sheffield 037,E02001647,59.6,57.8,61.3,Male
Sheffield,J01000082,Sheffield 037,E02001647,63.1,61.7,64.4,Female
Sheffield,J01000082,Sheffield 038,E02001648,69.8,68.3,71.2,Male
Sheffield,J01000082,Sheffield 038,E02001648,71.1,69.6,72.6,Female
Sheffield,J01000082,Sheffield 039,E02001649,51.4,50.2,52.6,Male
Sheffield,J01000082,Sheffield 039,E02001649,53.2,52.1,54.4,Female
Sheffield,J01000082,Sheffield 040,E02001650,56.2,54.7,57.7,Male
Sheffield,J01000082,Sheffield 040,E02001650,57.2,55.6,58.8,Female
Sheffield,J01000082,Sheffield 041,E02001651,73.4,72.1,74.8,Male
Sheffield,J01000082,Sheffield 041,E02001651,74.7,73.2,76.2,Female
Sheffield,J01000082,Sheffield 042,E02001652,57.9,56.4,59.4,Male
Sheffield,J01000082,Sheffield 042,E02001652,58.0,56.2,59.7,Female
Sheffield,J01000082,Sheffield 043,E02001653,53.6,52.0,55.2,Male
Sheffield,J01000082,Sheffield 043,E02001653,55.0,53.7,56.3,Female
Sheffield,J01000082,Sheffield 044,E02001654,60.1,58.1,62.1,Male
Sheffield,J01000082,Sheffield 044,E02001654,62.0,60.9,63.2,Female
Sheffield,J01000082,Sheffield 045,E02001655,57.5,56.1,58.8,Male
Sheffield,J01000082,Sheffield 045,E02001655,59.7,58.6,60.8,Female
Sheffield,J01000082,Sheffield 046,E02001656,68.5,66.7,70.2,Male
Sheffield,J01000082,Sheffield 046,E02001656,71.3,69.9,72.7,Female
Sheffield,J01000082,Sheffield 047,E02001657,70.3,69.0,71.6,Male
Sheffield,J01000082,Sheffield 047,E02001657,73.0,71.8,74.2,Female
Sheffield,J01000082,Sheffield 048,E02001658,53.4,51.8,55.0,Male
Sheffield,J01000082,Sheffield 048,E02001658,54.4,52.9,55.9,Female
Sheffield,J01000082,Sheffield 049,E02001659,54.7,53.2,56.2,Male
Sheffield,J01000082,Sheffield 049,E02001659,58.1,56.7,59.5,Female
Sheffield,J01000082,Sheffield 050,E02001660,64.7,63.2,66.1,Male
Sheffield,J01000082,Sheffield 050,E02001660,64.0,62.6,65.3,Female
Sheffield,J01000082,Sheffield 051,E02001661,55.7,54.4,57.1,Male
Sheffield,J01000082,Sheffield 051,E02001661,56.7,55.4,57.9,Female
Sheffield,J01000082,Sheffield 052,E02001662,59.8,58.6,61.1,Male
Sheffield,J01000082,Sheffield 052,E02001662,60.1,58.6,61.5,Female
Sheffield,J01000082,Sheffield 053,E02001663,62.8,61.2,64.3,Male
Sheffield,J01000082,Sheffield 053,E02001663,64.5,63.3,65.8,Female
Sheffield,J01000082,Sheffield 054,E02001664,62.9,61.5,64.4,Male
Sheffield,J01000082,Sheffield 054,E02001664,64.8,63.0,66.6,Female
Sheffield,J01000082,Sheffield 055,E02001665,73.4,72.1,74.7,Male
Sheffield,J01000082,Sheffield 055,E02001665,75.7,74.5,76.8,Female
Sheffield,J01000082,Sheffield 056,E02001666,59.0,57.5,60.4,Male
Sheffield,J01000082,Sheffield 056,E02001666,60.8,59.5,62.0,Female
Sheffield,J01000082,Sheffield 059,E02001669,65.0,63.6,66.4,Male
Sheffield,J01000082,Sheffield 059,E02001669,65.5,64.4,66.6,Female
Sheffield,J01000082,Sheffield 060,E02001670,56.1,54.5,57.7,Male
Sheffield,J01000082,Sheffield 060,E02001670,57.7,56.0,59.3,Female
Sheffield,J01000082,Sheffield 061,E02001671,64.7,63.1,66.3,Male
Sheffield,J01000082,Sheffield 061,E02001671,65.1,63.5,66.8,Female
Sheffield,J01000082,Sheffield 062,E02001672,64.3,62.7,65.9,Male
Sheffield,J01000082,Sheffield 062,E02001672,64.2,62.3,66.1,Female
Sheffield,J01000082,Sheffield 063,E02001673,64.8,63.5,66.2,Male
Sheffield,J01000082,Sheffield 063,E02001673,64.7,63.4,66.0,Female
Sheffield,J01000082,Sheffield 064,E02001674,67.1,65.8,68.3,Male
Sheffield,J01000082,Sheffield 064,E02001674,67.4,66.1,68.6,Female
Sheffield,J01000082,Sheffield 065,E02001675,60.2,59.1,61.3,Male
Sheffield,J01000082,Sheffield 065,E02001675,59.5,58.5,60.6,Female
Sheffield,J01000082,Sheffield 066,E02001676,67.5,66.0,69.0,Male
Sheffield,J01000082,Sheffield 066,E02001676,68.0,66.6,69.3,Female
Sheffield,J01000082,Sheffield 068,E02001678,69.7,68.4,71.0,Male
Sheffield,J01000082,Sheffield 068,E02001678,71.7,70.7,72.7,Female
Sheffield,J01000082,Sheffield 069,E02001679,57.6,56.0,59.1,Male
Sheffield,J01000082,Sheffield 069,E02001679,58.6,57.1,60.1,Female
Sheffield,J01000082,Sheffield 070,E02001680,52.2,50.7,53.8,Male
Sheffield,J01000082,Sheffield 070,E02001680,55.1,53.6,56.6,Female
Sheffield,J01000082,Sheffield 071,E02001681,68.2,67.0,69.5,Male
Sheffield,J01000082,Sheffield 071,E02001681,71.2,69.8,72.6,Female
Sheffield,J01000082,Sheffield 072,E02006803,66.7,65.4,68.0,Male
Sheffield,J01000082,Sheffield 072,E02006803,66.5,65.2,67.8,Female
Sheffield,J01000082,Sheffield 073,E02006843,63.2,60.1,66.4,Male
Sheffield,J01000082,Sheffield 073,E02006843,58.6,55.1,62.1,Female
Sheffield,J01000082,Sheffield 074,E02006844,55.9,53.3,58.6,Male
Sheffield,J01000082,Sheffield 074,E02006844,54.4,51.8,57.0,Female
Sheffield,J01000082,Sheffield 075,E02006868,55.9,54.9,57.0,Male
Sheffield,J01000082,Sheffield 075,E02006868,57.3,56.2,58.5,Female
Sheffield,J01000082,Sheffield 076,E02006869,60.1,59.0,61.2,Male
Sheffield,J01000082,Sheffield 076,E02006869,62.0,61.1,62.9,Female
Southampton,J01000087,Southampton 001,E02003549,69.6,67.7,71.5,Male
Southampton,J01000087,Southampton 001,E02003549,70.5,68.9,72.2,Female
Southampton,J01000087,Southampton 002,E02003550,63.1,61.5,64.8,Male
Southampton,J01000087,Southampton 002,E02003550,65.4,63.9,67.0,Female
Southampton,J01000087,Southampton 003,E02003551,60.7,58.9,62.5,Male
Southampton,J01000087,Southampton 003,E02003551,62.3,60.5,64.0,Female
Southampton,J01000087,Southampton 004,E02003552,58.4,56.9,59.8,Male
Southampton,J01000087,Southampton 004,E02003552,59.0,57.7,60.2,Female
Southampton,J01000087,Southampton 005,E02003553,60.1,58.4,61.9,Male
Southampton,J01000087,Southampton 005,E02003553,61.8,60.1,63.5,Female
Southampton,J01000087,Southampton 006,E02003554,65.5,63.9,67.2,Male
Southampton,J01000087,Southampton 006,E02003554,67.0,65.4,68.6,Female
Southampton,J01000087,Southampton 007,E02003555,60.5,59.0,62.0,Male
Southampton,J01000087,Southampton 007,E02003555,62.4,61.1,63.7,Female
Southampton,J01000087,Southampton 008,E02003556,66.3,64.8,67.7,Male
Southampton,J01000087,Southampton 008,E02003556,65.6,64.0,67.1,Female
Southampton,J01000087,Southampton 009,E02003557,70.1,68.0,72.2,Male
Southampton,J01000087,Southampton 009,E02003557,71.3,69.7,72.9,Female
Southampton,J01000087,Southampton 010,E02003558,58.3,56.6,60.1,Male
Southampton,J01000087,Southampton 010,E02003558,61.3,59.7,62.9,Female
Southampton,J01000087,Southampton 011,E02003559,69.2,67.7,70.7,Male
Southampton,J01000087,Southampton 011,E02003559,70.5,69.2,71.8,Female
Southampton,J01000087,Southampton 012,E02003560,56.6,55.2,58.1,Male
Southampton,J01000087,Southampton 012,E02003560,59.2,57.7,60.8,Female
Southampton,J01000087,Southampton 013,E02003561,58.6,57.1,60.1,Male
Southampton,J01000087,Southampton 013,E02003561,62.1,60.6,63.6,Female
Southampton,J01000087,Southampton 014,E02003562,65.5,64.0,66.9,Male
Southampton,J01000087,Southampton 014,E02003562,64.6,63.1,66.0,Female
Southampton,J01000087,Southampton 015,E02003563,61.8,60.4,63.3,Male
Southampton,J01000087,Southampton 015,E02003563,65.1,63.6,66.6,Female
Southampton,J01000087,Southampton 016,E02003564,64.3,62.9,65.6,Male
Southampton,J01000087,Southampton 016,E02003564,65.3,63.8,66.7,Female
Southampton,J01000087,Southampton 017,E02003565,61.0,59.1,63.0,Male
Southampton,J01000087,Southampton 017,E02003565,62.7,60.3,65.2,Female
Southampton,J01000087,Southampton 018,E02003566,61.9,60.2,63.6,Male
Southampton,J01000087,Southampton 018,E02003566,64.0,62.5,65.5,Female
Southampton,J01000087,Southampton 019,E02003567,61.0,59.5,62.5,Male
Southampton,J01000087,Southampton 019,E02003567,63.0,61.5,64.4,Female
Southampton,J01000087,Southampton 020,E02003568,64.1,62.5,65.8,Male
Southampton,J01000087,Southampton 020,E02003568,66.2,64.8,67.5,Female
Southampton,J01000087,Southampton 021,E02003569,60.5,58.9,62.2,Male
Southampton,J01000087,Southampton 021,E02003569,61.9,60.1,63.7,Female
Southampton,J01000087,Southampton 022,E02003570,52.5,51.1,53.8,Male
Southampton,J01000087,Southampton 022,E02003570,53.3,51.8,54.8,Female
Southampton,J01000087,Southampton 023,E02003571,58.9,57.1,60.6,Male
Southampton,J01000087,Southampton 023,E02003571,58.7,56.0,61.4,Female
Southampton,J01000087,Southampton 024,E02003572,63.2,61.8,64.6,Male
Southampton,J01000087,Southampton 024,E02003572,65.7,64.2,67.1,Female
Southampton,J01000087,Southampton 025,E02003573,59.8,58.2,61.4,Male
Southampton,J01000087,Southampton 025,E02003573,61.7,60.3,63.1,Female
Southampton,J01000087,Southampton 026,E02003574,65.7,64.3,67.1,Male
Southampton,J01000087,Southampton 026,E02003574,66.2,64.6,67.7,Female
Southampton,J01000087,Southampton 027,E02003575,58.6,57.1,60.1,Male
Southampton,J01000087,Southampton 027,E02003575,60.0,58.4,61.5,Female
Southampton,J01000087,Southampton 028,E02003576,60.6,59.3,61.8,Male
Southampton,J01000087,Southampton 028,E02003576,61.3,60.0,62.6,Female
Southampton,J01000087,Southampton 029,E02003577,59.8,58.4,61.3,Male
Southampton,J01000087,Southampton 029,E02003577,61.3,59.6,63.0,Female
Southampton,J01000087,Southampton 030,E02003578,64.2,62.6,65.7,Male
Southampton,J01000087,Southampton 030,E02003578,64.7,63.2,66.2,Female
Southampton,J01000087,Southampton 031,E02003579,63.7,62.4,65.0,Male
Southampton,J01000087,Southampton 031,E02003579,65.5,64.2,66.8,Female
Southampton,J01000087,Southampton 032,E02003580,56.5,54.7,58.3,Male
Southampton,J01000087,Southampton 032,E02003580,57.9,56.3,59.5,Female
Southampton,J01000087,Eastleigh 009,E02004720,67.7,66.6,68.9,Male
Southampton,J01000087,Eastleigh 009,E02004720,69.1,68.1,70.1,Female
Southampton,J01000087,Test Valley 015,E02004828,72.6,71.1,74.1,Male
Southampton,J01000087,Test Valley 015,E02004828,70.9,69.7,72.0,Female
Southend-on-Sea,J01000088,Southend-on-Sea 001,E02003279,66.7,65.7,67.8,Male
Southend-on-Sea,J01000088,Southend-on-Sea 001,E02003279,68.1,67.0,69.1,Female
Southend-on-Sea,J01000088,Southend-on-Sea 002,E02003280,63.7,62.3,65.0,Male
Southend-on-Sea,J01000088,Southend-on-Sea 002,E02003280,63.9,62.7,65.2,Female
Southend-on-Sea,J01000088,Southend-on-Sea 003,E02003281,65.9,64.5,67.3,Male
Southend-on-Sea,J01000088,Southend-on-Sea 003,E02003281,67.2,66.0,68.4,Female
Southend-on-Sea,J01000088,Southend-on-Sea 004,E02003282,64.6,63.1,66.0,Male
Southend-on-Sea,J01000088,Southend-on-Sea 004,E02003282,65.2,63.9,66.5,Female
Southend-on-Sea,J01000088,Southend-on-Sea 005,E02003283,62.4,61.2,63.6,Male
Southend-on-Sea,J01000088,Southend-on-Sea 005,E02003283,63.5,62.3,64.6,Female
Southend-on-Sea,J01000088,Southend-on-Sea 006,E02003284,63.3,62.2,64.5,Male
Southend-on-Sea,J01000088,Southend-on-Sea 006,E02003284,62.1,60.9,63.3,Female
Southend-on-Sea,J01000088,Southend-on-Sea 007,E02003285,61.4,60.0,62.8,Male
Southend-on-Sea,J01000088,Southend-on-Sea 007,E02003285,64.5,63.2,65.8,Female
Southend-on-Sea,J01000088,Southend-on-Sea 008,E02003286,71.1,69.8,72.5,Male
Southend-on-Sea,J01000088,Southend-on-Sea 008,E02003286,72.0,70.9,73.1,Female
Southend-on-Sea,J01000088,Southend-on-Sea 009,E02003287,62.6,61.0,64.2,Male
Southend-on-Sea,J01000088,Southend-on-Sea 009,E02003287,64.3,63.1,65.5,Female
Southend-on-Sea,J01000088,Southend-on-Sea 010,E02003288,55.6,54.6,56.7,Male
Southend-on-Sea,J01000088,Southend-on-Sea 010,E02003288,57.3,56.1,58.4,Female
Southend-on-Sea,J01000088,Southend-on-Sea 011,E02003289,67.5,66.1,68.8,Male
Southend-on-Sea,J01000088,Southend-on-Sea 011,E02003289,69.8,68.7,70.8,Female
Southend-on-Sea,J01000088,Southend-on-Sea 012,E02003290,63.6,62.6,64.7,Male
Southend-on-Sea,J01000088,Southend-on-Sea 012,E02003290,65.4,64.3,66.4,Female
Southend-on-Sea,J01000088,Southend-on-Sea 013,E02003291,61.3,60.2,62.3,Male
Southend-on-Sea,J01000088,Southend-on-Sea 013,E02003291,62.1,60.9,63.3,Female
Southend-on-Sea,J01000088,Southend-on-Sea 014,E02003292,56.0,54.8,57.2,Male
Southend-on-Sea,J01000088,Southend-on-Sea 014,E02003292,56.8,55.7,58.0,Female
Southend-on-Sea,J01000088,Southend-on-Sea 015,E02003293,59.3,58.0,60.6,Male
Southend-on-Sea,J01000088,Southend-on-Sea 015,E02003293,61.2,60.1,62.3,Female
Southend-on-Sea,J01000088,Southend-on-Sea 016,E02003294,67.8,66.0,69.6,Male
Southend-on-Sea,J01000088,Southend-on-Sea 016,E02003294,71.0,70.0,72.1,Female
Southend-on-Sea,J01000088,Southend-on-Sea 017,E02003295,64.6,63.5,65.7,Male
Southend-on-Sea,J01000088,Southend-on-Sea 017,E02003295,63.7,62.7,64.8,Female
Stoke on Trent,J01000095,Stoke-on-Trent 001,E02002951,59.9,58.6,61.3,Male
Stoke on Trent,J01000095,Stoke-on-Trent 001,E02002951,61.4,60.1,62.7,Female
